timestamp,topic,code
1493799018,nodemcu/peer2/msg,"00644 00921 0301004003,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799019,nodemcu/peer2/msg,"00645 00921 0301004004,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799020,nodemcu/peer2/msg,"00646 00921 0301004005,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799021,nodemcu/peer2/msg,"00647 00921 0301004006,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799021,nodemcu/peer2/msg,"00648 00921 0301004007,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799022,nodemcu/peer2/msg,"00649 00921 0301004007,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799023,nodemcu/peer2/msg,"00650 00921 0301004008,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799024,nodemcu/peer2/msg,"00651 00921 0301004009,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799025,nodemcu/peer2/msg,"00652 00921 0301004010,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799025,nodemcu/peer2/msg,"00653 00921 0301004011,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799026,nodemcu/peer2/msg,"00654 00921 0301004012,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799027,nodemcu/peer2/msg,"00655 00921 0301004012,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799028,nodemcu/peer2/msg,"00656 00921 0301004013,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799029,nodemcu/peer2/msg,"00657 00921 0301004014,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799030,nodemcu/peer2/msg,"00658 00921 0301004015,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799030,nodemcu/peer2/msg,"00659 00921 0301004016,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799031,nodemcu/peer2/msg,"00660 00921 0301004016,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799032,nodemcu/peer2/msg,"00661 00921 0301004017,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799033,nodemcu/peer2/msg,"00662 00921 0301004018,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799033,nodemcu/peer1/msg,"00920 ,0301004000,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799053,nodemcu/peer1/msg,"00921 ,0301004020,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799073,nodemcu/peer1/msg,"00922 ,0301004040,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799077,nodemcu/peer2/msg,"00663 00924 0301004102,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799078,nodemcu/peer2/msg,"00664 00924 0301004103,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799079,nodemcu/peer2/msg,"00665 00924 0301004104,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799079,nodemcu/peer2/msg,"00666 00924 0301004105,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799080,nodemcu/peer2/msg,"00667 00924 0301004106,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799081,nodemcu/peer2/msg,"00668 00924 0301004106,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799082,nodemcu/peer2/msg,"00669 00924 0301004107,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799083,nodemcu/peer2/msg,"00670 00924 0301004108,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799084,nodemcu/peer2/msg,"00671 00924 0301004109,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799087,nodemcu/peer2/msg,"00672 00924 0301004110,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799087,nodemcu/peer2/msg,"00673 00924 0301004110,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
00674 00924 0301004111,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
00675 00924 0301004112,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799093,nodemcu/peer1/msg,"00923 ,0301004100,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799113,nodemcu/peer1/msg,"00924 ,0301004120,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799133,nodemcu/peer1/msg,"00925 ,0301004140,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799140,nodemcu/peer2/msg,"00674 00927 0301004205,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799140,nodemcu/peer2/msg,"00675 00927 0301004205,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799141,nodemcu/peer2/msg,"00676 00927 0301004206,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799142,nodemcu/peer2/msg,"00677 00927 0301004207,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799143,nodemcu/peer2/msg,"00678 00927 0301004208,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799143,nodemcu/peer2/msg,"00679 00927 0301004209,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799144,nodemcu/peer2/msg,"00680 00927 0301004209,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799145,nodemcu/peer2/msg,"00681 00927 0301004210,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799146,nodemcu/peer2/msg,"00682 00927 0301004211,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799147,nodemcu/peer2/msg,"00683 00927 0301004212,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799147,nodemcu/peer2/msg,"00684 00927 0301004213,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799148,nodemcu/peer2/msg,"00685 00927 0301004214,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799149,nodemcu/peer2/msg,"00686 00927 0301004214,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799150,nodemcu/peer2/msg,"00687 00927 0301004215,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799151,nodemcu/peer2/msg,"00688 00927 0301004216,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799151,nodemcu/peer2/msg,"00689 00927 0301004217,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799152,nodemcu/peer2/msg,"00690 00927 0301004218,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799153,nodemcu/peer1/msg,"00926 ,0301004200,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799153,nodemcu/peer2/msg,"00691 00927 0301004218,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799154,nodemcu/peer2/msg,"00692 00927 0301004219,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
00927 ,0301004220,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799155,nodemcu/peer2/msg,"00693 00928 0301004220,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799156,nodemcu/peer2/msg,"00694 00928 0301004221,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799156,nodemcu/peer2/msg,"00695 00928 0301004222,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799157,nodemcu/peer2/msg,"00696 00928 0301004222,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799158,nodemcu/peer2/msg,"00697 00928 0301004223,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799159,nodemcu/peer2/msg,"00698 00928 0301004224,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799159,nodemcu/peer2/msg,"00699 00928 0301004225,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799160,nodemcu/peer2/msg,"00700 00928 0301004226,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799161,nodemcu/peer2/msg,"00701 00928 0301004226,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799162,nodemcu/peer2/msg,"00702 00928 0301004227,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799163,nodemcu/peer2/msg,"00703 00928 0301004228,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799164,nodemcu/peer2/msg,"00704 00928 0301004229,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799164,nodemcu/peer2/msg,"00705 00928 0301004230,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799165,nodemcu/peer2/msg,"00706 00928 0301004231,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799166,nodemcu/peer2/msg,"00707 00928 0301004231,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799167,nodemcu/peer2/msg,"00708 00928 0301004232,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799168,nodemcu/peer2/msg,"00709 00928 0301004233,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799169,nodemcu/peer2/msg,"00710 00928 0301004234,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799170,nodemcu/peer2/msg,"00711 00928 0301004235,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799170,nodemcu/peer2/msg,"00712 00928 0301004235,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799173,nodemcu/peer1/msg,"00927 ,0301004220,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799174,nodemcu/peer2/msg,"00713 00928 0301004236,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799193,nodemcu/peer1/msg,"00928 ,0301004240,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799213,nodemcu/peer1/msg,"00929 ,0301004300,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799232,nodemcu/peer2/msg,"00714 00931 0301004337,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799233,nodemcu/peer2/msg,"00715 00931 0301004337,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799233,nodemcu/peer2/msg,"00716 00931 0301004338,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799233,nodemcu/peer1/msg,"00930 ,0301004320,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799234,nodemcu/peer2/msg,"00717 00931 0301004339,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799235,nodemcu/peer2/msg,"00718 00932 0301004340,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799235,nodemcu/peer2/msg,"00719 00932 0301004341,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799236,nodemcu/peer2/msg,"00720 00932 0301004341,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799237,nodemcu/peer2/msg,"00721 00932 0301004342,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799238,nodemcu/peer2/msg,"00722 00932 0301004343,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799239,nodemcu/peer2/msg,"00723 00932 0301004344,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799240,nodemcu/peer2/msg,"00724 00932 0301004345,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799240,nodemcu/peer2/msg,"00725 00932 0301004346,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799241,nodemcu/peer2/msg,"00726 00932 0301004346,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799242,nodemcu/peer2/msg,"00727 00932 0301004347,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799243,nodemcu/peer2/msg,"00728 00932 0301004348,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799244,nodemcu/peer2/msg,"00729 00932 0301004349,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799244,nodemcu/peer2/msg,"00730 00932 0301004350,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799245,nodemcu/peer2/msg,"00731 00932 0301004350,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799246,nodemcu/peer2/msg,"00732 00932 0301004351,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799247,nodemcu/peer2/msg,"00733 00932 0301004352,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799248,nodemcu/peer2/msg,"00734 00932 0301004353,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799248,nodemcu/peer2/msg,"00735 00932 0301004354,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799249,nodemcu/peer2/msg,"00736 00932 0301004354,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799250,nodemcu/peer2/msg,"00737 00932 0301004355,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799251,nodemcu/peer2/msg,"00738 00932 0301004356,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799252,nodemcu/peer2/msg,"00739 00932 0301004357,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799253,nodemcu/peer2/msg,"00740 00932 0301004358,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799253,nodemcu/peer1/msg,"00931 ,0301004340,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799253,nodemcu/peer2/msg,"00741 00932 0301004358,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799253,nodemcu/peer2/msg,"00742 00932 0301004359,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799255,nodemcu/peer2/msg,"00743 00933 0301004400,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799256,nodemcu/peer2/msg,"00744 00933 0301004401,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799256,nodemcu/peer2/msg,"00745 00933 0301004402,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799258,nodemcu/peer2/msg,"00746 00933 0301004403,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799258,nodemcu/peer2/msg,"00747 00933 0301004403,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799259,nodemcu/peer2/msg,"00748 00933 0301004404,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799260,nodemcu/peer2/msg,"00749 00933 0301004405,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799261,nodemcu/peer2/msg,"00750 00933 0301004406,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799261,nodemcu/peer2/msg,"00751 00933 0301004407,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799262,nodemcu/peer2/msg,"00752 00933 0301004407,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799273,nodemcu/peer1/msg,"00932 ,0301004400,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799274,nodemcu/peer2/msg,"00753 00933 0301004408,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799293,nodemcu/peer1/msg,"00933 ,0301004420,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799313,nodemcu/peer1/msg,"00934 ,0301004440,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799323,nodemcu/peer2/msg,"00754 00936 0301004509,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799324,nodemcu/peer2/msg,"00755 00936 0301004509,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799325,nodemcu/peer2/msg,"00756 00936 0301004510,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799326,nodemcu/peer2/msg,"00757 00936 0301004511,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799327,nodemcu/peer2/msg,"00758 00936 0301004512,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799328,nodemcu/peer2/msg,"00759 00936 0301004513,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799329,nodemcu/peer2/msg,"00760 00936 0301004514,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799329,nodemcu/peer2/msg,"00761 00936 0301004514,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799330,nodemcu/peer2/msg,"00762 00936 0301004515,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799331,nodemcu/peer2/msg,"00763 00936 0301004516,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799331,nodemcu/peer2/msg,"00764 00936 0301004517,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799332,nodemcu/peer2/msg,"00765 00936 0301004518,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799333,nodemcu/peer1/msg,"00935 ,0301004500,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.000A,0.00V,0.00W,0.00V
"
1493799333,nodemcu/peer2/msg,"00766 00936 0301004518,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
1493799334,nodemcu/peer2/msg,"00767 00936 0301004519,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W,0.00A,0.00V,0.00W
 0.00V
"
